Username,label,Time,action
老客笑弯弯 07:33,"['', '老客']",07:33,['从直播频道关注来了']
老客杜杜 07:33,"['', '老客']",07:33,['点击了 【女店】不退换 美国直邮 AF 童 牛仔裤【0731-022】']
新客羊羊那么可爱 07:33,"['', '新客']",07:33,['从推荐来了']
新客___SummerT 07:33,"['', '新客']",07:33,['点击了 【女店0322051】不退换美国直邮 拉*夫女卫裤小标款【211839386】']
老客小逗nini 07:33,"['', '老客']",07:33,['从直播频道关注来了']
老客冰澜 07:33,"['', '老客']",07:33,['从推荐来了']
老客oo花开靡荼oo 07:33,"['', '老客']",07:33,['从推荐来了']
新客hjk42 07:33,"['', '新客']",07:33,['进入直播间']
新客wang6878281兰 07:33,"['', '新客']",07:33,['从推荐来了']
未关注新客厚德载物 07:33,"['未关注', '新客']",07:33,['从推荐来了']
老客杜杜 07:33,"['', '老客']",07:33,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
老客悠在线 07:33,"['', '老客']",07:33,['点击了 【女店】不退换 美国直邮 AF 童 牛仔裤【0731-022】']
老客天天心情非常好 07:33,"['', '老客']",07:33,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
老客招财宝 07:33,"['', '老客']",07:33,['点击了 【女店】不退换 美国直邮 AF 童 牛仔裤【0731-022】']
未关注新客毛茸茸89 07:33,"['未关注', '新客']",07:33,['点击了 0331030】不退换美国直邮CK女士短袖T恤 【cjct3776']
新客___SummerT 07:33,"['', '新客']",07:33,['点击了 【G705】 不退换美国直邮 AF女士短裤【0022-023】']
老客景昱弈森 07:33,"['', '老客']",07:33,['点击了 【0322083】不退换美国直邮LULU WovenAir 男士 纯色休闲裤']
老客龙腾云霄 07:33,"['', '老客']",07:33,['点击了 【女店0322051】不退换美国直邮 拉*夫女卫裤小标款【211839386】']
老客Hsm1030 07:33,"['', '老客']",07:33,['从推荐来了']
新客白粥 07:33,"['', '新客']",07:33,['加购了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
老客鼠小弟 07:33,"['', '老客']",07:33,['从直播频道关注来了']
老客云儿和猫 07:33,"['', '老客']",07:33,['从直播频道关注来了']
老客xiaoyaonana521 07:33,"['', '老客']",07:33,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
新客___SummerT 07:33,"['', '新客']",07:33,['点击了 【女店】不退换 美国直邮 AF 童 牛仔裤【0731-022】']
老客景昱弈森 07:33,"['', '老客']",07:33,['点击了 【G880】不退换 美国直邮 AF男士速干短裤【0019-011】']
新客tbNick_87xf0 07:33,"['', '新客']",07:33,['点击了 【0331025】不退换美国直邮 拉*夫 女士圆领卫衣【211923382】']
新客多米是宝贝 07:33,"['', '新客']",07:33,['从推荐来了']
老客杜杜 07:33,"['', '老客']",07:33,['刚刚牛仔外套看看 是什么码']
未关注新客美美TT 07:34,"['未关注', '新客']",07:34,['进入直播间']
老客Nico5029 07:33,"['', '老客']",07:33,['从推荐来了']
老客景昱弈森 07:33,"['', '老客']",07:33,['进入直播间']
未关注新客开心果子 07:34,"['未关注', '新客']",07:34,['进入直播间']
老客陈爷0605 07:33,"['', '老客']",07:33,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
未关注新客pochibb:开发测试1 07:34,"['未关注', '新客']",07:34,['进入直播间']
未关注新客pochibb:草莓 07:34,"['未关注', '新客']",07:34,['进入直播间']
未关注新客pochibb:柠檬 07:34,"['未关注', '新客']",07:34,['进入直播间']
老客tbNick_7nyh3 07:33,"['', '老客']",07:33,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
老客鼠小弟 07:33,"['', '老客']",07:33,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
未关注新客开心果子 07:33,"['未关注', '新客']",07:33,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客陈爷0605 07:33,"['', '老客']",07:33,['点击了 【女店】不退换美国直邮   CK男士三角内裤 两条装【NB1084-978】']
新客___SummerT 07:33,"['', '新客']",07:33,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
老客沫沫妈妈 07:33,"['', '老客']",07:33,['点击了 【0331019】不退换美国直邮拉*夫女士纯色高领针织衫【211869300']
老客八金贝贝 07:34,"['', '老客']",07:34,['从推荐来了']
老客最爱cheese 07:34,"['', '老客']",07:34,['从直播频道关注来了']
老客清晨暖阳 07:34,"['', '老客']",07:34,['从直播频道关注来了']
新客幸运的如初 07:34,"['', '新客']",07:34,['从推荐来了']
老客鼠小弟 07:34,"['', '老客']",07:34,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
老客oo花开靡荼oo 07:33,"['', '老客']",07:33,['点击了 【0322083】不退换美国直邮LULU WovenAir 男士 纯色休闲裤']
老客杜杜 07:34,"['', '老客']",07:34,['看一下']
新客风的季节 07:33,"['', '新客']",07:33,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客悠在线 07:33,"['', '老客']",07:33,['点击了 【女店】不退换美国直邮CK男士平角内裤短三条装【NP24210621】']
老客龙腾云霄 07:33,"['', '老客']",07:33,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客qwxckd 07:34,"['', '老客']",07:34,['进入直播间']
老客超级大爽 07:33,"['', '老客']",07:33,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客蒙面猪兜侠 07:34,"['', '老客']",07:34,['从直播频道关注来了']
新客evanna小鹿 07:34,"['', '新客']",07:34,['从推荐来了']
老客煎排 07:34,"['', '老客']",07:34,['进入直播间']
未关注新客嘀嘀嗒嗒 07:34,"['未关注', '新客']",07:34,['从推荐来了']
未关注新客可可乐乐 07:34,"['未关注', '新客']",07:34,['进入直播间']
老客游向大海的鱼1112 07:34,"['', '老客']",07:34,['进入直播间']
未关注新客琪琪是个虎宝宝 07:34,"['未关注', '新客']",07:34,['从推荐来了']
未关注新客邹小新 07:34,"['未关注', '新客']",07:34,['从推荐来了']
新客LFQ227 07:34,"['', '新客']",07:34,['从推荐来了']
新客evanna小鹿 07:34,"['', '新客']",07:34,['点击了 【0331015】不退换 美国直邮 拉*夫 男士拉链外套 【71091450】']
老客鼠小弟 07:34,"['', '老客']",07:34,['点击了 【女店】不退换美国直邮CK男士平角内裤短三条装【NP24210621】']
未关注新客开心果子 07:34,"['未关注', '新客']",07:34,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客陈爷0605 07:34,"['', '老客']",07:34,['点击了 【0331023】不退换美国直邮拉*夫男士短袖T恤印花款 【710899496']
老客悠在线 07:34,"['', '老客']",07:34,['点击了 【0331010】不退换 美国直邮  CK 女款大标针织衫【40WP329】']
老客龙腾云霄 07:34,"['', '老客']",07:34,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
新客wdd19 07:34,"['', '新客']",07:34,['进入直播间']
老客紫醉金迷6 07:34,"['', '老客']",07:34,['从推荐来了']
老客万艺 07:34,"['', '老客']",07:34,['从推荐来了']
老客沫沫妈妈 07:34,"['', '老客']",07:34,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
老客龙腾云霄 07:34,"['', '老客']",07:34,['点击了 【女店】不退换 美国直邮af女士背心【0703-900】']
老客Nico5029 07:34,"['', '老客']",07:34,['从推荐来了']
老客昵称198 07:34,"['', '老客']",07:34,['从推荐来了']
未关注新客天晴了sm 07:35,"['未关注', '新客']",07:35,['进入直播间']
老客悠在线 07:34,"['', '老客']",07:34,['从推荐来了']
未关注新客pochibb:开发测试1 07:35,"['未关注', '新客']",07:35,['进入直播间']
未关注新客pochibb:草莓 07:35,"['未关注', '新客']",07:35,['进入直播间']
未关注新客pochibb:柠檬 07:35,"['未关注', '新客']",07:35,['进入直播间']
老客tbNick_lhvsa 07:35,"['', '老客']",07:35,['从推荐来了']
未关注新客天晴了sm 07:34,"['未关注', '新客']",07:34,['从推荐来了']
新客用户_10997295 07:35,"['', '新客']",07:35,['从推荐来了']
新客青小墨 07:35,"['', '新客']",07:35,['从推荐来了']
新客初夏530 07:35,"['', '新客']",07:35,['从直播频道关注来了']
老客LOVE古力 07:35,"['', '老客']",07:35,['从直播频道关注来了']
老客万艺 07:34,"['', '老客']",07:34,['点击了 【G880】不退换 美国直邮 AF男士速干短裤【0019-011】']
新客evanna小鹿 07:34,"['', '新客']",07:34,['点击了 【0331010】不退换 美国直邮  CK 女款大标针织衫【40WP329】']
老客龙腾云霄 07:35,"['', '老客']",07:35,['点击了 【0331031】不退换 美国直邮  CK 男士短袖T恤【cjct8821】']
新客羊羊那么可爱 07:35,"['', '新客']",07:35,['从推荐来了']
老客昵称198 07:35,"['', '老客']",07:35,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客万艺 07:34,"['', '老客']",07:34,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
新客LFQ227 07:34,"['', '新客']",07:34,['点击了 【0331015】不退换 美国直邮 拉*夫 男士拉链外套 【71091450】']
老客龙腾云霄 07:34,"['', '老客']",07:34,['点击了 【0322083】不退换美国直邮LULU WovenAir 男士 纯色休闲裤']
新客翅膀尚品原单 07:35,"['', '新客']",07:35,['从推荐来了']
老客大喜啊 07:35,"['', '老客']",07:35,['从直播频道关注来了']
老客夕久久 07:35,"['', '老客']",07:35,['进入直播间']
老客凤凰于飞lh 07:35,"['', '老客']",07:35,['进入直播间']
新客沉香墨玉333 07:35,"['', '新客']",07:35,['从推荐来了']
老客丽丽海鱼 07:36,"['', '老客']",07:36,['进入直播间']
老客缥缈天空88 07:35,"['', '老客']",07:35,['进入直播间']
老客浪漫水芙蓉 07:35,"['', '老客']",07:35,['从推荐来了']
老客t_5781_0913 07:35,"['', '老客']",07:35,['从推荐来了']
未关注新客灰色的小白880 07:35,"['未关注', '新客']",07:35,['从推荐来了']
新客初夏530 07:35,"['', '新客']",07:35,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客昵称198 07:35,"['', '老客']",07:35,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
老客缥缈天空88 07:35,"['', '老客']",07:35,['从推荐来了']
老客大喜啊 07:35,"['', '老客']",07:35,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
老客昵称198 07:35,"['', '老客']",07:35,['点击了 【女店】不退换美国直邮 32°HEAT 女士全拉链外套【1710032】']
老客龙腾云霄 07:35,"['', '老客']",07:35,['点击了 【0331015】不退换 美国直邮 拉*夫 男士拉链外套 【71091450】']
老客hp2003718lht 07:35,"['', '老客']",07:35,['进入直播间']
新客近月远山 07:35,"['', '新客']",07:35,['从推荐来了']
老客程成 07:35,"['', '老客']",07:35,['进入直播间']
新客慧儿一二 07:35,"['', '新客']",07:35,['进入直播间']
老客长在地上的草aaa 07:35,"['', '老客']",07:35,['进入直播间']
新客晴天娃娃 07:35,"['', '新客']",07:35,['从推荐来了']
老客万艺 07:35,"['', '老客']",07:35,['点击了 【女店】不退换美国直邮CK男士平角内裤短三条装【NP24210621】']
未关注新客lyp11 07:36,"['未关注', '新客']",07:36,['进入直播间']
新客用户_65287526 07:35,"['', '新客']",07:35,['从推荐来了']
未关注新客pochibb:开发测试1 07:36,"['未关注', '新客']",07:36,['进入直播间']
未关注新客pochibb:草莓 07:36,"['未关注', '新客']",07:36,['进入直播间']
未关注新客pochibb:柠檬 07:36,"['未关注', '新客']",07:36,['进入直播间']
未关注新客风光大仙 07:36,"['未关注', '新客']",07:36,['进入直播间']
未关注新客今晚打老虎 07:36,"['未关注', '新客']",07:36,['从推荐来了']
未关注新客lyp11 07:35,"['未关注', '新客']",07:35,['从推荐来了']
新客初夏530 07:35,"['', '新客']",07:35,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
老客夕久久 07:36,"['', '老客']",07:36,['点击了 【女店】不退换美国直邮   CK男士三角内裤 两条装【NB1084-978】']
老客长在地上的草aaa 07:36,"['', '老客']",07:36,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
新客慧儿一二 07:36,"['', '新客']",07:36,['点击了 【0324041】不退换 美国直邮拉*夫男短袖T恤大马标 【710929625】']
老客凤凰于飞lh 07:35,"['', '老客']",07:35,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
未关注新客是你的鸣人任性 07:36,"['未关注', '新客']",07:36,['从推荐来了']
老客小P2017 07:36,"['', '老客']",07:36,['从推荐来了']
老客宁波小女子 07:36,"['', '老客']",07:36,['从推荐来了']
老客夕久久 07:35,"['', '老客']",07:35,['点击了 【女店】不退换 美国直邮 AF 童 牛仔裤【0731-022】']
新客沉香墨玉333 07:36,"['', '新客']",07:36,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
新客慧儿一二 07:36,"['', '新客']",07:36,['加购了 【0324041】不退换 美国直邮拉*夫男短袖T恤大马标 【710929625】']
老客浪漫水芙蓉 07:35,"['', '老客']",07:35,['点击了 【0331040】不退换美国直邮LULU Fast and Free男款6寸短裤有内衬']
老客凤凰于飞lh 07:36,"['', '老客']",07:36,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客悠在线 07:36,"['', '老客']",07:36,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客xiaoyaonana521 07:35,"['', '老客']",07:35,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客龙腾云霄 07:35,"['', '老客']",07:35,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客qujinping48742579 07:36,"['', '老客']",07:36,['从推荐来了']
未关注新客清风清风121 07:36,"['未关注', '新客']",07:36,['从推荐来了']
新客tobykang 07:36,"['', '新客']",07:36,['从推荐来了']
老客多啦猪_1314 07:36,"['', '老客']",07:36,['从直播频道关注来了']
老客龙腾云霄 07:36,"['', '老客']",07:36,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
新客Terry牛牛 07:36,"['', '新客']",07:36,['进入直播间']
新客晴天娃娃 07:36,"['', '新客']",07:36,['加购了 【女店】不退换美国直邮   CK男士三角内裤 两条装【NB1084-978】']
新客步兵粉条 07:36,"['', '新客']",07:36,['从直播频道关注来了']
新客沉香墨玉333 07:35,"['', '新客']",07:35,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客旋风 07:36,"['', '老客']",07:36,['从直播频道关注来了']
老客凤凰于飞lh 07:36,"['', '老客']",07:36,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
未关注新客cc+yoyo 07:36,"['未关注', '新客']",07:36,['从推荐来了']
新客hazel窝窝 07:36,"['', '新客']",07:36,['从推荐来了']
未关注新客Vcsally 07:36,"['未关注', '新客']",07:36,['进入直播间']
老客游向大海的鱼1112 07:36,"['', '老客']",07:36,['进入直播间']
老客多啦猪_1314 07:36,"['', '老客']",07:36,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客qujinping48742579 07:36,"['', '老客']",07:36,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客宁波小女子 07:36,"['', '老客']",07:36,['点击了 【女店0322046】不退换美国直邮布克*兄弟男短袖衬衫【00200131】']
老客龙腾云霄 07:36,"['', '老客']",07:36,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客龙王 07:36,"['', '老客']",07:36,['进入直播间']
未关注新客陌欣楠 07:36,"['未关注', '新客']",07:36,['进入直播间']
新客sally0824 07:36,"['', '新客']",07:36,['从推荐来了']
老客用户_50275351 07:36,"['', '老客']",07:36,['从推荐来了']
老客杜杜 07:36,"['', '老客']",07:36,['有xs码？']
老客xiaoyaonana521 07:37,"['', '老客']",07:37,['进入直播间']
未关注新客pochibb:开发测试1 07:37,"['未关注', '新客']",07:37,['进入直播间']
未关注新客pochibb:草莓 07:37,"['未关注', '新客']",07:37,['进入直播间']
未关注新客pochibb:柠檬 07:37,"['未关注', '新客']",07:37,['进入直播间']
老客旋风 07:37,"['', '老客']",07:37,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
老客qujinping48742579 07:36,"['', '老客']",07:36,['点击了 【女店0322046】不退换美国直邮布克*兄弟男短袖衬衫【00200131】']
老客凤凰于飞lh 07:36,"['', '老客']",07:36,['点击了 【0331002】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
老客向上任生路 07:37,"['', '老客']",07:37,['进入直播间']
未关注新客Vcsally 07:36,"['未关注', '新客']",07:36,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
新客sally0824 07:37,"['', '新客']",07:37,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客用户_50275351 07:36,"['', '老客']",07:36,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客游向大海的鱼1112 07:37,"['', '老客']",07:37,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客旋风 07:36,"['', '老客']",07:36,['点击了 【女店0322036】不退换美国直邮极度干燥 男士短裤【M3010225A】']
未关注新客清风清风121 07:36,"['未关注', '新客']",07:36,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
老客多啦猪_1314 07:37,"['', '老客']",07:37,['购买了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客凤凰于飞lh 07:36,"['', '老客']",07:36,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客断舍离0322 07:37,"['', '老客']",07:37,['从推荐来了']
新客Jalose 07:37,"['', '新客']",07:37,['从直播频道关注来了']
未关注新客曦公主 07:37,"['未关注', '新客']",07:37,['从推荐来了']
新客白粥 07:37,"['', '新客']",07:37,['从推荐来了']
老客run坨坨 07:37,"['', '老客']",07:37,['从直播频道关注来了']
新客sally0824 07:37,"['', '新客']",07:37,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客用户_50275351 07:37,"['', '老客']",07:37,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客凤凰于飞lh 07:37,"['', '老客']",07:37,['点击了 【G705】 不退换美国直邮 AF女士短裤【0022-023】']
老客杜杜 07:37,"['', '老客']",07:37,['我160 82胸围']
未关注新客情感漫游_5931 07:37,"['未关注', '新客']",07:37,['进入直播间']
新客Paula_LI 07:37,"['', '新客']",07:37,['进入直播间']
新客sally0824 07:37,"['', '新客']",07:37,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客用户_50275351 07:37,"['', '老客']",07:37,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
未关注新客cc+yoyo 07:37,"['未关注', '新客']",07:37,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客hp2003718lht 07:37,"['', '老客']",07:37,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客amy涵 07:37,"['', '老客']",07:37,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
未关注老客Jasmine 07:37,"['未关注', '老客']",07:37,['进入直播间']
老客赵小么么 07:37,"['', '老客']",07:37,['从推荐来了']
老客正在搬家的Y酱 07:37,"['', '老客']",07:37,['进入直播间']
未关注新客情感漫游_5931 07:37,"['未关注', '新客']",07:37,['从推荐来了']
未关注新客Vcsally 07:37,"['未关注', '新客']",07:37,['点击了 【0331040】不退换美国直邮LULU Fast and Free男款6寸短裤有内衬']
老客正在搬家的Y酱 07:37,"['', '老客']",07:37,['加购了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
未关注新客钉锤 07:38,"['未关注', '新客']",07:38,['进入直播间']
老客景昱弈森 07:37,"['', '老客']",07:37,['加购了 【0331037】 不退换美国直邮 AF男士休闲短裤【0888-120】']
老客杜杜 07:38,"['', '老客']",07:38,['105斤']
未关注新客pochibb:开发测试1 07:38,"['未关注', '新客']",07:38,['进入直播间']
未关注新客pochibb:草莓 07:38,"['未关注', '新客']",07:38,['进入直播间']
未关注新客pochibb:柠檬 07:38,"['未关注', '新客']",07:38,['进入直播间']
未关注新客珍我117 07:38,"['未关注', '新客']",07:38,['从推荐来了']
未关注新客Vcsally 07:37,"['未关注', '新客']",07:37,['点击了 【G705】 不退换美国直邮 AF女士短裤【0022-023】']
老客赵小么么 07:38,"['', '老客']",07:38,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客amy涵 07:37,"['', '老客']",07:37,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客勤劳的小蜜蜂 07:38,"['', '老客']",07:38,['从直播频道关注来了']
老客zhleieeeee 07:38,"['', '老客']",07:38,['从推荐来了']
未关注新客楠楠6665 07:38,"['未关注', '新客']",07:38,['从推荐来了']
老客用户_50275351 07:37,"['', '老客']",07:37,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
老客多啦猪_1314 07:38,"['', '老客']",07:38,['点击了 【0331037】 不退换美国直邮 AF男士休闲短裤【0888-120】']
老客景昱弈森 07:37,"['', '老客']",07:37,['点击了 【0331037】 不退换美国直邮 AF男士休闲短裤【0888-120】']
老客清晨暖阳 07:38,"['', '老客']",07:38,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客法式性感内衣 07:38,"['', '老客']",07:38,['进入直播间']
未关注新客Vcsally 07:37,"['未关注', '新客']",07:37,['点击了 【0331004】不退换 美国直邮  CK 女士长袖T恤短款【40WP248】']
老客多啦猪_1314 07:38,"['', '老客']",07:38,['加购了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
新客苹果 07:38,"['', '新客']",07:38,['从直播频道关注来了']
新客海伞 07:38,"['', '新客']",07:38,['从推荐来了']
未关注新客风花雪月17859 07:38,"['未关注', '新客']",07:38,['从推荐来了']
老客正在搬家的Y酱 07:38,"['', '老客']",07:38,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
未关注新客美好的一天 07:38,"['未关注', '新客']",07:38,['进入直播间']
未关注新客薇薇安姐姐82 07:38,"['未关注', '新客']",07:38,['进入直播间']
老客ybf790825 07:38,"['', '老客']",07:38,['从直播频道关注来了']
新客zzy 07:38,"['', '新客']",07:38,['从推荐来了']
未关注新客fifi芳菲 07:38,"['未关注', '新客']",07:38,['进入直播间']
老客杜杜 07:38,"['', '老客']",07:38,['我再看看 谢谢了']
老客多啦猪_1314 07:38,"['', '老客']",07:38,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客景昱弈森 07:38,"['', '老客']",07:38,['点击了 【0331037】 不退换美国直邮 AF男士休闲短裤【0888-120】']
老客hp2003718lht 07:38,"['', '老客']",07:38,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客清晨暖阳 07:38,"['', '老客']",07:38,['点击了 【0331002】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
新客哈蜜布丁果 07:38,"['', '新客']",07:38,['从推荐来了']
老客小狮子 07:38,"['', '老客']",07:38,['从直播频道关注来了']
新客羊羊那么可爱 07:38,"['', '新客']",07:38,['从直播频道关注来了']
未关注新客pochibb:开发测试1 07:39,"['未关注', '新客']",07:39,['进入直播间']
未关注新客pochibb:草莓 07:39,"['未关注', '新客']",07:39,['进入直播间']
未关注新客pochibb:柠檬 07:39,"['未关注', '新客']",07:39,['进入直播间']
老客jolly&amp;lr 07:39,"['', '老客']",07:39,['从直播频道关注来了']
新客tbNick_9bl77 07:39,"['', '新客']",07:39,['进入直播间']
老客正在搬家的Y酱 07:38,"['', '老客']",07:38,['点击了 女店】不退换 美国直邮 DKNY女士长袖雪纺衬衫【UA3TIJ24】无吊牌']
老客hp2003718lht 07:39,"['', '老客']",07:39,['能优惠吗']
老客恰逢花开 07:39,"['', '老客']",07:39,['进入直播间']
老客多啦猪_1314 07:39,"['', '老客']",07:39,['从直播频道关注来了']
老客正在搬家的Y酱 07:38,"['', '老客']",07:38,['点击了 【0331019】不退换美国直邮拉*夫女士纯色高领针织衫【211869300']
老客杜杜 07:39,"['', '老客']",07:39,['喜欢 就是码数应该大了']
老客醉美0405 07:39,"['', '老客']",07:39,['进入直播间']
未关注新客韩仔8192 07:39,"['未关注', '新客']",07:39,['从推荐来了']
未关注新客莉爱宬宝 07:39,"['未关注', '新客']",07:39,['从推荐来了']
老客雪白白 07:39,"['', '老客']",07:39,['从推荐来了']
老客湉湉 07:39,"['', '老客']",07:39,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
未关注新客fifi芳菲 07:39,"['未关注', '新客']",07:39,['进入直播间']
老客苏_苏Sue 07:39,"['', '老客']",07:39,['从推荐来了']
新客小星星 07:39,"['', '新客']",07:39,['从推荐来了']
老客lily00930 07:39,"['', '老客']",07:39,['从直播频道关注来了']
老客hp2003718lht 07:39,"['', '老客']",07:39,['对']
新客深藏Blue1981 07:39,"['', '新客']",07:39,['从直播频道关注来了']
新客微笑 07:39,"['', '新客']",07:39,['从推荐来了']
新客tongtong0778 07:39,"['', '新客']",07:39,['从推荐来了']
新客五星红旗818 07:39,"['', '新客']",07:39,['进入直播间']
老客tianyi90 07:38,"['', '老客']",07:38,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
老客苏_苏Sue 07:39,"['', '老客']",07:39,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客雪白白 07:39,"['', '老客']",07:39,['点击了 【女店】不退换美国直邮  哥伦*比亚 女短裙裤【AL1931】']
新客苹果 07:39,"['', '新客']",07:39,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
老客amy涵 07:39,"['', '老客']",07:39,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
新客苹果 07:39,"['', '新客']",07:39,['从直播频道关注来了']
新客齐天踏地 07:39,"['', '新客']",07:39,['从推荐来了']
新客开心开心呗 07:39,"['', '新客']",07:39,['从推荐来了']
老客正在搬家的Y酱 07:39,"['', '老客']",07:39,['点击了 【0331042】不退换美国直邮诺*帝*卡女短袖T恤【36V309】']
老客醉美0405 07:39,"['', '老客']",07:39,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客多啦猪_1314 07:39,"['', '老客']",07:39,['点击了 【0331040】不退换美国直邮LULU Fast and Free男款6寸短裤有内衬']
老客陈爷0605 07:39,"['', '老客']",07:39,['点击了 【0324041】不退换 美国直邮拉*夫男短袖T恤大马标 【710929625】']
新客一抹淡淡的微笑 07:39,"['', '新客']",07:39,['从直播频道关注来了']
未关注新客小路 07:39,"['未关注', '新客']",07:39,['从推荐来了']
未关注新客pochibb:开发测试1 07:40,"['未关注', '新客']",07:40,['进入直播间']
未关注新客pochibb:草莓 07:40,"['未关注', '新客']",07:40,['进入直播间']
未关注新客pochibb:柠檬 07:40,"['未关注', '新客']",07:40,['进入直播间']
